Date,ETH,BTC,XRP,USDT,USDC,BNB,DOGE,ADA,TRX,SOL,LTC,IOTA,BCH,XTZ,XLM
2020-09-03,0.0991336484697157,0.0700933264339234,0.0721039414562011,0.0222702450478995,0.00581708547926649,0.130903588484589,0.0698263890992132,0.118520889287907,0.212823470773342,0.13830544358583,0.154408411703151,0.16002928200168,0.169891591487446,0.151648516725454,0.128590645617184
2020-09-04,0.0477800900974791,0.026244634361136,0.0514186295079921,0.0158884776945913,0.00801018460564863,0.05309161792803,0.043133575679024,0.0602542667870095,0.179517527032579,0.108780043347787,0.0748777395767902,0.0883305247762618,0.0764896422328838,0.108716711343263,0.0607329336368037
2020-09-05,0.131281689145244,0.0371600412725899,0.0628499247922582,0.0160847398574841,0.00819272549185805,0.102051993096158,0.0454833824550081,0.104208576533762,0.159441396156165,0.308006065843457,0.0761284825896612,0.11243198919277,0.0559881873179391,0.121719203202718,0.077674481802049
2020-09-06,0.0721429688013434,0.0174813701120959,0.031381883982826,0.0068977364463951,0.00648663520261032,0.135489231622489,0.0239472373442247,0.0551366589205972,0.0835155604820439,0.196831928993821,0.0373545857887517,0.0887668420035262,0.0382638922557952,0.0712188361755896,0.0562591128860658
2020-09-07,0.0561208410325435,0.0285416977927638,0.0307408678066916,0.0086478062213601,0.00390877262951909,0.0889180041673987,0.0268888228920954,0.0459549220118661,0.0765151922758901,0.17294064622307,0.0504156537079835,0.0642936525486819,0.0392487053329145,0.0576427462354817,0.0424046235213591
2020-09-08,0.0469647266348691,0.0277125965562949,0.0278192290031133,0.010280785805919,0.00638952867056079,0.0552606944602248,0.0290895730067824,0.0495695650393966,0.0656721307218314,0.122164581429774,0.0424784426129722,0.0683118570899236,0.0399660082899786,0.0590794063475714,0.035154216653202
2020-09-09,0.0469330252194398,0.0196565331974097,0.0224913086232172,0.0050815474922309,0.00318668120109012,0.0515725613603107,0.0224514313863707,0.038745511394213,0.0358722842906585,0.270853766019658,0.0288586968377805,0.0513867389064507,0.026641025241033,0.0448013956414013,0.0324915940775191
2020-09-10,0.0433509527933896,0.0153913164756975,0.0236320222466683,0.00917762151183726,0.00793594092380671,0.0337500715870346,0.0229077780483119,0.0389228100358045,0.0434594111066734,0.0890060005181137,0.020757935998209,0.0385748561097355,0.0184493547126489,0.0318637401964083,0.03715382231342
2020-09-11,0.0345363669351703,0.0171686134579473,0.0181676037031973,0.0118724371080017,0.00854569287981998,0.0653895823384085,0.0179092414797862,0.0266299503832127,0.0543649094603339,0.0847623875436761,0.0275057533473363,0.0433284867024255,0.0216239307339392,0.0436481634392791,0.0381086311331571
2020-09-12,0.031325903462086,0.0164860727550377,0.0169735355369768,0.00903813255772617,0.00614807335138151,0.0686781590737544,0.0107016408959733,0.0209875712004706,0.0238064586286757,0.0574565490356285,0.0353124942099773,0.0368836367619386,0.021013959535823,0.0397235281238913,0.0174817844301484
2020-09-13,0.0559834790446695,0.0203782204112908,0.0348697115050616,0.00702552619129053,0.00467189409460963,0.0816501684934473,0.0168211537040279,0.0424864165274075,0.0595380428655996,0.0857694172062759,0.0462104024448182,0.0606210196946201,0.0414253072199116,0.0491788932570517,0.0407204195080901
2020-09-14,0.0435856147748116,0.0304537431095982,0.023283170370628,0.0117892076695406,0.00875694216430834,0.0828578896992225,0.0217236664414007,0.0288187109370768,0.0278439526282489,0.0782776092411938,0.0315373292487147,0.0442226358564687,0.0267508774010191,0.0376377248042051,0.0242842551920813
2020-09-15,0.0288626790521154,0.0156953374310637,0.0142711507921446,0.00449875875141564,0.00288458845726169,0.0912499943943382,0.0197270772288997,0.0290476605527445,0.056448752253582,0.0774269964926107,0.0276940287326743,0.0394796619738126,0.0441608207608928,0.0423221517891502,0.0308357825769235
2020-09-16,0.0264895536216854,0.021774021551572,0.0350978601934843,0.00447300454999369,0.00326126595182274,0.053686567754775,0.0144566462715442,0.0245732787389898,0.0642976955171798,0.108413349258802,0.0231061870223681,0.028499126658312,0.024094362639647,0.02987468581294,0.0492394190882505
2020-09-17,0.0461022233504451,0.0144719003749647,0.026079515213777,0.00379507632704255,0.00388468235236615,0.058979116496279,0.0166123046221307,0.022286453343243,0.0431364252501188,0.128218118450371,0.0250604489320736,0.0382818825014793,0.0250766473166006,0.0287036789353582,0.0323125514784139
2020-09-18,0.0233407780463908,0.0112757232811978,0.0206057157179852,0.0120328470422664,0.0311011445728489,0.0447668668733563,0.016378022104732,0.027400194736235,0.0401245121761968,0.0851514258095421,0.0202882159077629,0.0300997800257398,0.0228007537882564,0.0478816963859775,0.0272372086944552
2020-09-19,0.013100706418256,0.0122316430518319,0.0137267867023884,0.00512188713165256,0.00382680724350069,0.0245245053360858,0.00881456930658106,0.0159416336648596,0.0345550645099505,0.0543935839060133,0.0135018930623911,0.021880788213664,0.0161251348383361,0.0335229966794681,0.0179629088088446
2020-09-20,0.0295334544825546,0.0154267527356411,0.0192703691284169,0.00641573450502383,0.00246650690779353,0.0473207076450651,0.0182528905672284,0.0258019909896619,0.0281110054116956,0.0653584887730643,0.0299517897323959,0.0526358923951988,0.0299940721361092,0.0608368763921478,0.0266231113687172
2020-09-21,0.0670064780414881,0.0341872467618145,0.0442688201592922,0.00699534975507377,0.00428187058942198,0.101367379194128,0.0412507617689665,0.0845762207264112,0.0651671943730468,0.11476362194452,0.0815640132864234,0.0882680733933433,0.059325509838445,0.101950336324235,0.0698349417219467
2020-09-22,0.0171286531264645,0.010626539862726,0.0116401076316182,0.0048828297373006,0.00188042259090504,0.0423924043416754,0.0154815973170636,0.0233467884303063,0.0200807754747745,0.0691718948833014,0.0279955838402112,0.042960382239001,0.0273853609511887,0.0645107334364643,0.0243292127841522
2020-09-23,0.0465416256606852,0.0196942360029066,0.0366397833230363,0.00179500005696409,0.00108216902414103,0.039554158702139,0.0256876924096544,0.048370368068269,0.0323133369937781,0.0660029576978477,0.0397357823135486,0.0644880012648946,0.0483366528389269,0.0697947505750431,0.0456320018899322
2020-09-24,0.0590568197937389,0.0308642538129368,0.0353440197536157,0.00142917194310882,0.00086337832677726,0.0503300189194369,0.0264076249207695,0.0575229472242217,0.0391737357693135,0.0907281594748024,0.0373377383906875,0.0589552143762141,0.0356907604149091,0.071665727176427,0.0363293562308325
2020-09-25,0.0323407434061349,0.0111800832724212,0.0354555454494157,0.00149542801884566,0.00026772865638624,0.029329634892536,0.0236339240341601,0.102274273452829,0.0414892446523363,0.0687933792621754,0.0346305698693403,0.0571937537571686,0.0201415069158271,0.0490728432703669,0.0544185668987719
2020-09-26,0.0132198236620903,0.00592254458236171,0.0169940254080247,0.00140385168728118,0.000280941713603144,0.0448772505320793,0.0165881119435612,0.0410564968396457,0.0378781408350753,0.0312871553672998,0.0188673486473721,0.0338466768677874,0.0328663207722881,0.0280619198550678,0.0320256893215662
2020-09-27,0.0205044560802035,0.0101495799319226,0.0145096403773892,0.00251872836049694,0.000217239617002104,0.0261113378301086,0.0155767619536147,0.0457344301029816,0.031215479817066,0.0316565948533487,0.0271411853246118,0.040601752478127,0.0421986714340989,0.0363936099462684,0.0267986515688579
2020-09-28,0.0198009129182053,0.0133966800560502,0.0149607811772897,0.0016529325795702,0.000477839015976157,0.0405003226330453,0.0223282290772412,0.0350805925475508,0.0184345776973666,0.0525053580051846,0.0305768278769414,0.0486577342726402,0.0292107094605407,0.0503705698194503,0.028788466244171
2020-09-29,0.0138350301295385,0.0117553371103243,0.0185876026108406,0.000949538672856353,0.000475435533786156,0.0435142707866719,0.016627118243409,0.0324551450261144,0.0191426400656629,0.0220068719632212,0.0119057882324848,0.0386160512475891,0.0162145266116681,0.0413667756680366,0.0248396997158614
2020-09-30,0.0131981789235733,0.00993314288335601,0.0105080088613388,0.000810627709191559,0.000325363103030824,0.031659136178715,0.01540567093988,0.0258244810070844,0.0165178663605658,0.0296834744680703,0.0164261838775493,0.0564906630861488,0.017025834048385,0.0277656093052873,0.0248994094615043
2020-10-01,0.0382535538675782,0.0258864387582667,0.0243044030028588,0.00214075105463832,0.000503537300137172,0.06511321935122,0.0223554214094834,0.0502213725079889,0.0315815270758043,0.0699843716357861,0.0414255899698347,0.0566370508747869,0.0333255062207197,0.0457779049377371,0.0405355663105487
2020-10-02,0.0307020925498948,0.0137446230722696,0.0242828884301345,0.00140010740026333,0.000508808382018761,0.0508641946433908,0.0206910089815436,0.061178842651866,0.0464549921334841,0.0945032412359102,0.0503871529518213,0.0613651027172359,0.0444578401988552,0.0561020538189765,0.044768913433181
2020-10-03,0.0114617293471259,0.0049962800851337,0.00522128325580252,0.000387492693619526,0.000439820030232786,0.0248364047138759,0.0152049014041887,0.0169874076967344,0.0618100033715617,0.028138825787035,0.01655637996705,0.0334955852560403,0.0106137013080786,0.0210704827623415,0.0125410792774364
2020-10-04,0.0153155362065445,0.00858152604236146,0.0446641625401338,0.000343020475450514,0.0013517151984429,0.0224020194763349,0.0209625352836721,0.0270764419834111,0.034243169521928,0.0381148235240508,0.0232840110417572,0.0319901111996832,0.0179375113883622,0.018516041401567,0.025904679744439
2020-10-05,0.00943030298104596,0.00890748386141462,0.0158309567960835,0.000834998474842473,0.000757912639569942,0.0236350987456524,0.0143840231476285,0.014743489959349,0.0176937927528113,0.0457504710173481,0.0201048871730074,0.0255035024636234,0.0129146205466274,0.0253018484452548,0.0151051239715192
2020-10-06,0.0294462335094766,0.0151334784021413,0.0393696753863408,0.000304923138556317,0.000513095670591835,0.0356508030002192,0.012468833939161,0.0418034340810726,0.0268270470604667,0.12739477950586,0.0349791095901378,0.0479229324844748,0.0401771969173362,0.0681720172736964,0.0321879171024786
2020-10-07,0.0140261199121998,0.00667207914486841,0.0231444048583379,0.000503647520285763,0.00283978212750615,0.0203297413018734,0.0109048587384539,0.0288826661067278,0.0149377584098927,0.0793865028841165,0.0253372808677312,0.0382957571217578,0.0230274444914216,0.0272504346371045,0.0227945911122206
2020-10-08,0.0289292334044354,0.0213980094847052,0.0240069692089811,0.000588582150164544,0.000818147321647237,0.0267594743686424,0.0164294163864977,0.0378086268887188,0.0192341483883921,0.108601149901948,0.0264948928429821,0.0422988757991383,0.0399322703539018,0.0456150937704198,0.028444147412977
2020-10-09,0.0337107480406658,0.0139996939697789,0.0158796779042673,0.000338294335619331,0.00071827916239805,0.0217243184026373,0.0164360148284349,0.0444455345160896,0.0203615589565061,0.0749926039768143,0.0204029229870029,0.0284529569448491,0.0211468244687785,0.0467931744114137,0.0282134883440414
2020-10-10,0.0208598049176431,0.0205697659990669,0.015524290055867,0.000349142627978685,0.000369737152642429,0.0223240551489825,0.0138683254256241,0.0515646178419699,0.0243299047912628,0.0459118031800967,0.0330263464952143,0.0752077309777472,0.026708188430841,0.0253597527479997,0.0271658872954944
2020-10-11,0.0119280346642062,0.00741202039591527,0.0102423463174295,0.000449989577060551,0.000370366187441219,0.0165485948751292,0.0127855843956846,0.0252601417389058,0.0162120830733044,0.0281781384058249,0.0313783911229435,0.0340437870612776,0.019199769765291,0.0340360680479328,0.0159067678824224
2020-10-12,0.0449268916258878,0.0239731736270322,0.0190134303209097,0.000430789247572477,0.000573720277396928,0.0522660199384862,0.0177806795854765,0.0581015832067309,0.0473060046369911,0.0664769286431408,0.0269504881433764,0.0457468941715587,0.0284528905993734,0.0417359663913911,0.0250947958237212
2020-10-13,0.0185674940947391,0.0119621295528374,0.0157090590166213,0.000310155544480186,0.000437030391067721,0.0289655488114558,0.0113231144222822,0.0315260610418083,0.0162474526941029,0.0576818897484474,0.0230572363862352,0.029913984862155,0.0439116388873332,0.035341028053853,0.0173496185505272
2020-10-14,0.0206989749843878,0.012204493895228,0.0278525416329447,0.000334774526320651,0.000476579146029652,0.0162526661503215,0.00797570551567459,0.0359381084231883,0.0167490632441379,0.0488520989648893,0.0211963647835573,0.0418663986330578,0.0252630066074698,0.0487009534425986,0.0259677818888386
2020-10-15,0.0157293315240157,0.0139849946065486,0.015229618909787,0.000283173518973957,0.000658369027140055,0.0206918887343097,0.0188697418515003,0.0147598072162102,0.0107837198677683,0.0350385329003081,0.017465046082925,0.0290418337493289,0.0223780207139411,0.0263422926213512,0.0212762935526657
2020-10-16,0.0281871647646538,0.0167305644532202,0.0224639124226817,0.000327689871655963,0.000823171751857246,0.0439069619727085,0.0136998411158946,0.0273635989471778,0.0286801937451365,0.0376704856244194,0.0533959915465632,0.0451130253849862,0.0542705040001696,0.0334605139034649,0.05791493423706
2020-10-17,0.00863589981400709,0.00534647967672038,0.00872562435562295,0.0003990399409145,0.00043995663291504,0.0166525164761187,0.00903466407347334,0.0206331326602897,0.0109881666510016,0.029107131187347,0.0173939593712354,0.0286089239949072,0.0282076291940377,0.0191490347362625,0.0483685162538588
2020-10-18,0.0168398679568172,0.00714345720256773,0.00706798737293322,0.000204667763190541,0.000382975662790333,0.0152034529573781,0.00556722357002627,0.012953532497516,0.00723310876071021,0.0191338982571872,0.0152113122166817,0.0132482108495306,0.0178973562862704,0.0167485606586003,0.022198637601716
2020-10-19,0.0152570328329141,0.0202283171141461,0.0220015986429707,0.000415294492163894,0.000396741657190732,0.0158632239084931,0.0108753933784325,0.0261887694801666,0.0102114951068716,0.0451474724144951,0.0206849588601742,0.0298913957073358,0.0185842486695207,0.0257575340558547,0.0573908902922374
2020-10-20,0.0211239075193673,0.0161521488425832,0.0166960345031655,0.000396094229935373,0.000280370776121967,0.0314907307299349,0.00969409317771323,0.0435601812590002,0.0745182394621406,0.074163156853339,0.0266058804570343,0.0333978486237528,0.0304951412742939,0.0439142064052657,0.0461312906583293
2020-10-21,0.049829951096295,0.0615157807682725,0.0290404809025603,0.000846786874272187,0.00116758028965849,0.0340341884634233,0.0144114189047375,0.0369112961428003,0.0263088047640531,0.0627429152736204,0.0963193131108975,0.0517801008970844,0.0575398269442422,0.0392928126351304,0.0436675965127852
2020-10-22,0.0427467277139086,0.020632863414608,0.0285459133555244,0.000705261928528394,0.000352523287700678,0.0302110749834701,0.0146954428948053,0.0382246464469698,0.013916491132414,0.0582888933581829,0.0367221698676712,0.0272267531793633,0.0369529695382764,0.0339275309683657,0.0303374697592169
2020-10-23,0.0232027969418582,0.0122739995117982,0.020238949888734,0.000490193607056106,0.000550582278772767,0.0208058395603335,0.0121739423643635,0.0340053871851429,0.0166298933178235,0.0411566546918528,0.0434698613181787,0.0262522942540773,0.0262412057079152,0.0273583634639524,0.026932959826103
2020-10-24,0.0127451535727348,0.0119659944576214,0.0113250782374849,0.000409182847845176,0.000703507724518571,0.00748044452171596,0.00660088814507295,0.0117405630403592,0.0150427132322696,0.0247840499973028,0.0505005914048399,0.0320432256978694,0.0242575129706598,0.0131710863242287,0.0202662581006357
2020-10-25,0.0172453915237137,0.0191872795459723,0.012750723717167,0.000352743815096506,0.000381294067621205,0.019803277457036,0.0117849599236101,0.0142638321064434,0.0123587857109229,0.0502328547296941,0.0357772876016281,0.0341573078989463,0.0173480056432508,0.0273159667599012,0.0258338028768555
2020-10-26,0.0415569887332028,0.0185808822041744,0.0342533204609041,0.000400871114948201,0.00160539464068048,0.0258398997854525,0.0558710255069593,0.0462007928247988,0.0212554857460363,0.0804706294640376,0.0459646995871425,0.0439578121120918,0.047300131200088,0.0358498070746913,0.0346658200313658
2020-10-27,0.0287652749752383,0.0313033484556296,0.0138238904218847,0.000476601063001116,0.000562102538995125,0.0255171637372259,0.0175522841548411,0.0197928977643676,0.0118656769530237,0.0502567480742933,0.0270381383317482,0.0339828096649521,0.024889705711932,0.0198181416154677,0.0165430121015829
2020-10-28,0.0423068929152257,0.0406412652532052,0.0282590702546155,0.000294799635994271,0.00037888212905937,0.0400312219246824,0.0278002834157447,0.0469955175534465,0.0120030804989739,0.125619918945483,0.0609106961658253,0.0355910399617705,0.0504745598192372,0.052861588194704,0.0361258201648687
2020-10-29,0.0185164014734062,0.0285512630240849,0.0164758470901944,0.000395047074490066,0.00043535984981512,0.0182056648800989,0.0245351555179479,0.0350656231871575,0.0186197251941556,0.0623294053166198,0.0349706903480121,0.0457379823915107,0.031787948834889,0.0482510701893184,0.0273224052393373
2020-10-30,0.025657767827446,0.023108981182899,0.028147238605065,0.000558787749452921,0.000343372622039121,0.054254784322515,0.0172936414525033,0.0337526819074909,0.0290518260887471,0.0535203113322708,0.039836958694224,0.0414181066385121,0.035751716060249,0.054613744719616,0.0340439281400171
2020-10-31,0.018173800632442,0.0249423619376332,0.0136608507938921,0.000477200419564661,0.000299662277580631,0.015221035504315,0.0109429087088636,0.0196191913725506,0.0260908350576148,0.0481772350149166,0.0316445127859958,0.026221439676864,0.0153257567590176,0.0391912749609059,0.025052628343715
2020-11-01,0.0183504761255869,0.0102092086576127,0.0106102126543105,0.000251493093509613,0.00045815040568818,0.0119316597504981,0.00676235766123486,0.0353772045304402,0.010396067521226,0.0474224047021534,0.0230971645672073,0.0190443608328643,0.0241392521701352,0.0236272927291121,0.0178152187232345
2020-11-02,0.0340446825747594,0.0250976565129114,0.0263620487791834,0.000334927859323732,0.000714464715933718,0.0303967801544081,0.018111082785042,0.0512147451730663,0.0361363255398605,0.0630573034511619,0.0418949864034636,0.0384509565193935,0.0413618088060156,0.0589862134153872,0.0322776540277974
2020-11-03,0.0287420602771222,0.0290124537017847,0.0340762261595951,0.000506088826717361,0.000347061332503146,0.0443919279280423,0.0188067199198215,0.0382227655143569,0.0328102774580425,0.0283715348817856,0.0368991542671809,0.0300529540448342,0.0708751661763651,0.0347776040142203,0.02574457728525
2020-11-04,0.0456482537929005,0.0275836732999583,0.0177527588620485,0.000648820082704896,0.000336819966321486,0.0224635416015904,0.0144949603468472,0.0247436677983654,0.0153209235293104,0.0584493193700203,0.0410540476074455,0.0549351074547739,0.0341104340976228,0.0409217299201391,0.0252768755913518
2020-11-05,0.0299027790823533,0.06470783520542,0.0235195948952331,0.000445902601085571,0.000665158243304503,0.0259715847817131,0.0334576662253549,0.0339249755296228,0.0232763057489811,0.078613527011439,0.0537107653360385,0.0636688618447731,0.0284512867945044,0.0489904235658336,0.0709815668034884
2020-11-06,0.0597726195676503,0.0261097772772526,0.0367919179278278,0.000715130670058997,0.000558557211948468,0.0366609005955753,0.0428757418794696,0.0755288758251624,0.0269788373250304,0.196126635811177,0.0498256870695986,0.0489247491859984,0.0272211389912398,0.0678605913002159,0.0376539295893799
2020-11-07,0.0500268079967087,0.0523584098446237,0.0488974775444255,0.00104337136841359,0.0065113409040341,0.0604665931983345,0.0458023881610945,0.0779580806945981,0.0492575670445952,0.178020011320322,0.0767464762357012,0.0635627193154514,0.0735849626032154,0.0777738620956348,0.0609974380154811
2020-11-08,0.0332091764882716,0.035323016223492,0.0209995370592924,0.00079371959527933,0.000833908418939515,0.0250211278827118,0.0186856208325548,0.0468006042999759,0.0227878783908821,0.0824040116564814,0.0349824276104269,0.0359338562057905,0.0709817052648828,0.0532869510754682,0.0316138255690816
2020-11-09,0.0298631542892022,0.0360479179019959,0.0238133899689116,0.000535789985541069,0.000955777807692628,0.0323050307518472,0.0271174824200269,0.0373773861582271,0.0202767418778648,0.0668302857818285,0.0452536371988642,0.0559664869977278,0.0379656489304867,0.0383975061983294,0.0312089023617378
2020-11-10,0.0190373695198596,0.0127823131365778,0.0364718780070421,0.000560464701885442,0.000620390541024112,0.0163172678051479,0.0427750857386289,0.026461094622105,0.014007089800363,0.0823293370347223,0.0263663172222511,0.0227548432428024,0.0272185778346508,0.0269664432102629,0.024892287440611
2020-11-11,0.0313055259341041,0.0241076124379264,0.016127873615757,0.000394102573009329,0.000431765339379187,0.0159163893830451,0.0180504128051478,0.0160744479522088,0.0110294619365532,0.087588576372536,0.0277161003054745,0.0237202607245959,0.017032085509975,0.0254552169481706,0.0203574376729585
2020-11-12,0.0203814068057713,0.0290618868466336,0.0123238331832182,0.000608972935926586,0.000795383720796415,0.0174725726269965,0.00954326843244557,0.0211456027991569,0.00817624713365145,0.0676984797444643,0.0326681960668822,0.0282362029796163,0.0307212428335365,0.0319271370405776,0.015915803366106
2020-11-13,0.0230833371352849,0.0174331574216567,0.0267828500596832,0.000528807137295025,0.000751525621144182,0.0196982357665773,0.0126258353471306,0.0211998430423539,0.0153708330288082,0.0491544264730581,0.0618157019009737,0.028382006807472,0.0343432756190586,0.0259426967476841,0.0204702010731999
2020-11-14,0.0287027480063883,0.0213006534457629,0.0324255967665133,0.00075678172307839,0.000530334015055164,0.0166877050449189,0.0216754517302067,0.0294037705522064,0.00789378157246088,0.0486433843618667,0.0440468077829164,0.0294638155334179,0.0217631929847481,0.0322779193340591,0.0284092340909389
2020-11-15,0.0276453995744529,0.0124034152810712,0.0265737300762488,0.000490461650122123,0.000290080090552653,0.022994183718911,0.0160101659327944,0.0368945215899906,0.0184215048836883,0.0852103212343444,0.0320668951228749,0.0322125916335818,0.0613838891393337,0.0386303642084083,0.0273641309064241
